nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,frame_no,frame_width,frame_height
334.58774,429.3935,332.94653,416.84152,321.76587,421.30078,0.0,0.0,278.7771,427.79214,324.97852,469.6737,234.52124,474.8614,396.61044,471.14252,151.01472,481.91537,443.1831,470.5285,100.64467,533.1094,320.36484,630.89844,254.03464,642.9723,390.99234,735.7678,263.00888,784.95105,411.1117,838.15936,195.87244,915.28894,184,720,1280
446.1953,403.0459,455.22284,388.50317,441.91095,395.45593,494.35876,380.18372,0.0,0.0,540.1718,443.7887,473.44003,437.65512,593.46875,534.71936,442.13354,471.729,575.6498,609.1448,398.61444,472.92694,513.9008,625.15533,488.42114,620.2374,466.37872,757.50006,530.8123,747.5074,495.96808,887.7092,622.602,859.3299,184,720,1280
345.43646,417.72055,340.87503,406.885,334.78116,410.4153,0.0,0.0,296.74268,423.23782,333.1943,471.91296,244.47742,473.41382,404.29382,477.4889,146.50464,481.63586,438.42126,469.91623,117.659485,538.1849,325.29648,630.6064,262.00974,639.74585,389.88403,748.53174,258.54974,787.9508,414.18607,860.19745,176.11292,917.05316,185,720,1280
445.96448,407.23334,453.408,393.2644,0.0,0.0,491.30908,388.75873,0.0,0.0,533.13934,455.99905,492.18195,445.95248,589.8072,542.36884,467.81006,482.7713,577.8793,612.3922,429.01144,508.6662,522.0659,635.2813,514.25305,630.0051,462.58737,762.6737,552.79376,758.0161,487.4016,900.43945,637.0316,880.59766,185,720,1280
356.59024,405.3302,352.32144,395.1212,344.81207,398.56616,0.0,0.0,306.9443,416.68997,339.96375,471.93616,255.96829,476.94742,402.29443,481.58157,173.7297,504.39325,436.19263,473.69138,174.89386,572.6075,324.42477,634.9632,263.19946,645.2132,392.82675,749.42694,264.6009,791.60406,398.74554,853.15125,168.889,914.7527,186,720,1280
454.06424,410.4648,459.49606,395.90018,0.0,0.0,496.3869,393.5373,0.0,0.0,537.1492,459.44583,506.5957,459.17792,583.4623,534.39453,488.5318,504.75537,575.5615,596.20734,462.16473,540.38086,515.9439,636.81476,513.62854,633.98486,461.35056,757.4374,557.6198,750.49786,470.8496,898.49225,620.53186,871.0511,186,720,1280
366.87866,400.25226,364.23373,389.87698,357.972,391.18683,0.0,0.0,322.81073,406.89227,329.94382,467.40997,271.9096,477.3106,384.21967,485.98932,211.55353,542.21027,444.78445,456.86615,277.86584,602.4424,319.76205,638.94824,272.09235,651.92944,390.56326,749.2514,263.93753,794.9491,391.51202,849.14294,161.11192,914.97406,187,720,1280
453.09247,406.41006,459.1864,391.6176,0.0,0.0,498.6997,390.98102,0.0,0.0,535.4812,459.65332,516.6157,459.74268,574.1075,540.60535,508.6493,523.3944,558.2096,580.0116,486.2891,554.5027,516.8075,637.069,518.9977,633.68744,463.18347,757.3544,551.2715,751.0453,472.10992,900.0489,605.6868,875.74194,187,720,1280
374.74402,406.43243,0.0,0.0,366.23492,395.39178,0.0,0.0,327.4573,405.52576,326.62964,457.85498,287.8385,485.9765,371.26974,495.3144,300.2039,584.23596,447.89746,452.45255,385.95862,590.3809,318.67923,634.1124,278.1845,651.90216,384.41382,753.0137,264.78644,797.8599,384.40164,852.75275,168.6052,918.74963,188,720,1280
445.074,401.6148,451.87573,388.03827,0.0,0.0,486.15305,382.85077,0.0,0.0,530.386,448.28265,504.5103,441.93176,566.731,542.56354,500.2859,516.8627,505.32306,516.4919,438.45886,491.35284,529.3065,622.787,524.95374,614.2543,457.06433,757.2126,535.0331,739.7704,483.34433,888.2964,609.56366,856.17004,188,720,1280
376.5217,410.4209,0.0,0.0,371.86926,400.09503,0.0,0.0,335.4938,408.73425,307.19052,453.78992,309.83286,486.08902,368.0104,495.0783,368.73013,582.5842,432.36652,461.2298,436.00378,563.22736,295.98627,632.879,279.79938,650.11743,377.04694,751.16266,261.91028,796.0729,384.02725,850.09894,164.56021,916.6074,189,720,1280
435.03043,391.44678,442.36084,379.41412,0.0,0.0,477.3968,377.37662,0.0,0.0,526.377,439.73773,485.93555,440.0553,556.0295,507.38696,471.7738,527.1929,487.61014,457.8581,420.75024,523.64355,537.515,616.78284,522.74176,608.90894,471.9911,758.51,534.996,732.9159,490.75836,895.20825,605.0328,851.6178,189,720,1280
375.91605,408.73074,0.0,0.0,371.6075,398.5155,0.0,0.0,338.9021,408.09583,299.96198,448.15808,323.40912,485.6444,368.55008,478.00842,399.22583,571.0928,440.9797,441.74072,462.97348,530.8036,291.0092,625.95074,287.60486,644.9295,372.18967,749.3014,262.66818,797.0732,376.989,848.98627,158.33286,916.8813,190,720,1280
431.23584,377.19604,441.87103,367.7254,0.0,0.0,479.2554,374.20587,0.0,0.0,525.0162,430.61877,458.53012,446.4675,518.13885,452.95065,434.36185,520.85974,443.5561,410.4037,410.84546,498.48898,553.54614,609.1192,520.39825,607.5209,490.279,754.29614,533.26685,725.6645,486.3899,894.742,607.24396,839.6641,190,720,1280
376.62384,409.88507,0.0,0.0,371.1896,398.9931,0.0,0.0,335.62878,405.44824,301.8974,448.16046,318.11185,477.91595,347.47214,491.99966,369.33853,572.81995,407.15192,448.65088,430.56403,552.95654,294.3879,626.7513,286.08685,642.8252,371.4011,746.07184,265.45578,790.6293,373.08118,848.26953,161.1536,914.7338,191,720,1280
426.96338,352.486,438.69067,346.264,0.0,0.0,474.2975,362.14395,0.0,0.0,505.13904,414.1396,463.56012,435.47366,457.33832,410.99066,460.04565,513.02905,393.2825,376.65796,424.65616,532.902,558.63995,602.1983,537.3146,602.9166,496.70782,745.3533,536.25696,714.9995,489.28992,879.9379,608.4041,827.1252,191,720,1280
422.4333,378.16046,433.1367,367.398,418.7605,368.0791,475.3591,365.1916,0.0,0.0,515.74384,417.92584,458.5102,418.2731,452.84406,433.28806,406.9992,465.261,406.61963,411.4396,378.23666,467.91357,565.11426,599.74695,533.515,589.16833,497.22705,753.01654,539.5795,675.6281,532.67194,900.34,636.2536,762.4507,192,720,1280
377.79547,370.22925,0.0,0.0,367.4081,360.6701,0.0,0.0,332.3252,376.9607,333.44733,434.08337,299.76038,457.68042,355.88504,486.9395,297.84134,567.5408,402.92157,455.05206,377.36774,597.50726,317.37445,615.49316,284.64386,627.7271,376.96442,746.47046,287.01166,774.3907,352.86816,854.12244,180.87936,893.46625,192,720,1280
418.58728,388.10437,424.94843,375.98315,0.0,0.0,464.44,362.96585,0.0,0.0,520.77185,413.58548,475.81207,408.68195,495.66302,472.4093,446.8606,478.17694,430.84216,440.99286,402.42578,463.71136,557.32666,605.5911,539.1689,594.00604,496.87952,758.4692,568.6539,695.6935,531.50696,890.469,669.98987,782.9781,193,720,1280
380.34326,371.54858,0.0,0.0,366.80713,359.29053,0.0,0.0,326.20142,373.78198,332.99527,446.53094,292.71957,451.29007,327.1033,526.3778,255.18066,557.8527,391.61246,504.93826,330.12177,612.47797,328.51093,623.93475,292.88943,630.8691,382.80524,753.821,310.09418,773.4347,340.12122,856.6229,200.22195,887.6832,193,720,1280
425.39993,391.9492,427.9774,376.4737,0.0,0.0,467.38342,364.92508,0.0,0.0,521.59686,426.40985,512.602,416.1785,537.4105,509.07187,515.74713,486.29657,462.7124,471.96436,439.44485,473.88208,542.59674,608.7716,550.5925,595.5769,505.67865,750.80896,590.30707,702.43134,512.2129,883.91956,655.5328,801.0151,194,720,1280
374.0689,369.07538,0.0,0.0,361.37103,356.6302,0.0,0.0,321.614,370.39316,323.70807,440.6062,282.1965,446.25302,335.21933,496.48282,220.87016,541.0187,419.54523,468.76154,281.07578,605.37695,317.08954,622.0129,284.56876,629.6717,382.41522,748.9464,321.7057,767.0907,344.09344,859.5753,218.83725,886.5352,194,720,1280
427.91196,394.35245,432.72556,377.5525,0.0,0.0,476.33704,363.81824,0.0,0.0,535.45557,433.823,502.5276,420.6186,549.4076,533.75134,491.424,495.66962,454.80118,488.36353,401.8404,471.45502,543.69543,618.52783,540.25116,601.9039,493.1698,755.3154,583.52734,698.1637,501.80737,891.8384,668.79065,797.34766,195,720,1280
371.09314,368.8537,0.0,0.0,357.14285,357.854,0.0,0.0,315.9428,373.06506,324.59955,439.43692,273.98837,445.6777,329.78632,507.86227,196.09857,519.3477,384.83105,516.6294,221.35794,584.13086,303.50888,603.91064,272.06326,611.8946,365.7387,735.8082,328.53766,750.24316,347.816,862.39307,258.47638,878.55896,195,720,1280
361.39774,369.48138,359.48123,355.8294,346.93884,358.2339,0.0,0.0,306.99103,369.539,341.45407,438.8736,259.3747,440.585,381.5061,488.26288,187.46088,514.11804,428.42157,486.13547,209.16917,573.6173,316.28412,607.99963,265.87445,613.90906,370.09003,741.351,334.58423,755.395,341.00134,866.79156,274.40475,883.44214,196,720,1280
432.91605,394.19226,437.53015,377.92865,0.0,0.0,483.57962,365.2915,0.0,0.0,546.32446,440.8767,497.6875,417.24255,561.2108,541.48663,453.46307,459.94235,480.60565,536.59454,372.889,453.98834,545.9207,616.9337,536.09827,597.21967,489.19067,753.79474,592.27563,695.422,492.79065,894.5405,675.79834,798.0408,196,720,1280
440.3485,392.19165,446.6296,379.15958,0.0,0.0,486.66144,369.14172,0.0,0.0,538.38745,434.95148,506.4464,418.75452,557.8616,536.08,514.5502,489.7172,511.02197,582.43286,463.36258,494.107,545.0523,611.7805,542.02374,594.1365,480.42792,767.26013,587.48,694.4326,494.52405,910.50287,693.5406,783.2607,197,720,1280
348.97357,365.36694,345.1529,354.8165,338.79065,355.9845,0.0,0.0,303.23764,369.74442,339.39178,436.35733,239.52402,444.01813,418.99466,465.6035,174.13683,507.95352,446.0496,459.91132,212.54271,557.2282,307.32623,603.77124,250.6495,613.4492,363.79053,730.8355,329.29333,752.1532,346.441,863.948,297.24786,887.67163,197,720,1280
451.02505,402.75378,457.12714,389.37506,0.0,0.0,496.27454,376.96857,0.0,0.0,549.82275,432.73755,519.48517,430.71326,597.36743,523.6417,533.65247,504.1233,544.8388,584.47955,485.34418,534.79944,552.1635,615.41473,552.1352,606.6583,478.97156,758.34985,589.986,726.32104,486.48337,896.71246,684.46985,836.51294,198,720,1280
321.75098,358.51434,322.0606,348.78018,310.42853,349.93506,0.0,0.0,275.11777,367.4646,300.79593,427.31012,231.15384,451.17624,358.80902,468.4067,223.068,540.6452,433.5226,446.55374,316.1905,515.6925,294.19107,608.61194,248.26569,627.7577,379.8683,723.59863,322.28287,758.6961,348.36603,855.8471,281.22382,899.5199,198,720,1280
455.28693,410.85822,461.8234,396.99445,0.0,0.0,503.73218,383.13297,0.0,0.0,562.3956,438.1247,523.78284,439.5746,611.55743,528.3049,537.1564,514.75323,543.0056,565.36725,489.48645,525.3711,561.32196,626.2386,556.9881,617.5507,483.47446,764.781,597.6064,733.1759,479.68942,905.18317,691.75543,846.5542,199,720,1280
312.62006,363.34268,0.0,0.0,302.26633,353.50095,0.0,0.0,262.28064,367.52362,284.2305,427.9316,227.79196,454.06738,336.5569,484.78937,269.96448,544.70966,400.51453,462.5194,371.02972,486.3189,288.98868,615.0854,242.90375,638.6264,391.12515,708.3502,320.87405,767.08075,337.4321,819.7331,264.39108,910.14087,199,720,1280
305.13535,366.51373,0.0,0.0,296.75128,358.40146,0.0,0.0,251.62161,371.37677,254.47595,423.30194,236.83359,447.05786,302.35666,483.67993,315.39774,513.5194,333.30728,459.21872,366.2174,445.35474,272.63028,606.828,246.67584,630.15485,381.69995,676.9365,308.20953,747.673,362.49484,792.3738,263.14972,909.5985,200,720,1280
462.87268,417.45825,466.52704,401.26727,0.0,0.0,506.35034,382.32898,0.0,0.0,567.848,436.89542,533.00244,448.15704,609.6919,528.2798,537.2924,531.30676,539.6678,540.677,484.95642,518.9866,562.69714,631.91284,561.48004,626.76697,488.06604,768.7278,613.4124,737.2847,481.87836,915.87134,696.9535,847.66785,200,720,1280
466.80643,419.62976,471.12888,404.40375,0.0,0.0,511.586,384.44434,0.0,0.0,571.66364,435.34045,542.2923,444.61456,610.1,522.3365,548.8035,527.6179,529.05286,512.23566,496.19836,509.26215,574.6429,633.02386,576.1322,627.71423,492.1618,768.84106,616.32336,742.9595,489.53546,911.8364,703.4314,856.19434,201,720,1280
302.22266,368.2857,0.0,0.0,293.60538,359.12512,0.0,0.0,246.35193,367.42133,248.40414,419.03976,237.46109,438.15997,322.69583,462.44608,335.74298,482.2326,357.19727,424.6644,376.35413,409.85513,259.99335,604.5008,238.06396,626.8529,360.19232,653.436,293.7414,730.452,359.0594,778.396,256.78687,905.8922,201,720,1280
467.88272,413.71655,472.055,399.43716,0.0,0.0,511.64642,380.7282,0.0,0.0,575.51855,431.239,540.8267,441.58087,607.79034,516.53076,535.32794,529.58356,525.5102,491.99887,490.96783,501.81763,585.8394,629.4499,582.63336,624.20325,496.26746,769.6305,609.8213,740.4194,506.91882,910.662,702.619,848.66504,202,720,1280
296.46927,364.91678,0.0,0.0,288.85672,353.96042,0.0,0.0,239.06339,354.2479,238.09244,402.7483,226.225,419.78915,321.231,444.4803,325.50726,465.3294,366.35654,398.49612,371.30637,388.79117,249.76736,588.0879,228.06598,610.087,350.97995,638.36035,284.93582,715.07837,353.13876,765.7981,253.92792,894.04407,202,720,1280
471.4039,408.8269,476.40234,395.57117,0.0,0.0,513.63617,377.01477,0.0,0.0,575.21924,426.0929,533.8109,432.6227,596.52106,507.38092,522.24493,519.3232,510.5548,478.94647,482.2657,497.32928,585.62134,625.58575,574.2384,618.9325,505.16553,771.54407,592.3485,735.889,541.1055,908.00336,695.33777,837.6591,203,720,1280
283.0966,362.98788,0.0,0.0,277.26898,350.59787,0.0,0.0,230.20947,338.00256,216.7192,376.21793,216.11172,392.83276,284.4324,434.0179,306.71155,448.82043,336.93274,398.8412,361.31677,391.28427,238.83414,574.0573,222.6095,599.1101,347.70645,600.2592,272.65384,688.3234,373.4432,725.7571,257.22418,876.8629,203,720,1280
486.1012,401.14944,491.51898,388.7044,0.0,0.0,529.53674,369.54132,0.0,0.0,576.7818,418.38074,541.4131,416.09958,555.44086,490.45547,511.2541,489.0201,492.03827,463.18182,477.1091,470.75946,581.3161,625.31934,571.79974,615.6531,508.70135,777.71497,595.12524,728.96594,543.9662,918.18805,686.76196,826.8804,204,720,1280
277.53952,350.0808,0.0,0.0,271.9437,335.84204,0.0,0.0,229.60571,320.1043,197.86548,357.89694,207.65173,376.99225,233.67844,437.59094,253.19781,454.9109,318.2089,428.25726,337.9539,414.89734,220.2175,541.66266,216.25336,566.6879,342.1229,609.6164,279.99924,678.49493,360.2672,737.9584,252.06952,851.58966,204,720,1280
506.86108,373.59552,514.65,360.2478,0.0,0.0,554.12085,338.85535,0.0,0.0,579.6626,382.02515,554.62714,402.64502,494.18182,424.72964,528.72314,491.54675,426.96466,425.53534,482.00482,482.7577,584.7015,609.0943,579.1353,607.94476,527.1917,768.7159,615.57874,723.2623,535.0122,912.6319,691.7482,822.68585,205,720,1280
257.24326,321.0685,0.0,0.0,251.10806,302.65997,0.0,0.0,208.7833,284.22937,172.05319,338.2185,173.47298,338.94482,166.02734,445.14493,162.20401,451.26624,253.2873,497.39212,267.63644,505.63385,185.70245,525.81274,185.84782,536.24365,343.07062,614.78876,328.91345,626.6588,267.19052,792.86646,258.01382,818.7892,205,720,1280
514.11224,354.87582,522.68427,341.90668,0.0,0.0,561.10657,324.15204,0.0,0.0,581.4411,370.58582,560.6758,391.13702,490.12103,420.53986,532.85596,484.04544,427.57962,443.30386,487.90662,494.3982,587.8865,601.16376,584.9121,601.4848,531.9196,758.25336,619.21735,719.70996,540.13434,903.1802,694.27563,826.0119,206,720,1280
244.39304,298.60535,0.0,0.0,234.24228,281.82855,0.0,0.0,191.32156,274.98538,169.38477,340.05963,156.7107,333.80017,179.01114,422.75882,117.416016,448.57758,249.03595,358.43683,178.9744,517.21783,187.31424,529.57007,181.97969,536.767,330.8371,594.8107,339.21313,594.46216,289.1646,752.4975,280.32178,756.2064,206,720,1280
519.9598,346.91263,532.1594,334.18628,516.6349,335.67697,574.5827,324.22815,0.0,0.0,587.3193,381.2503,553.91034,392.69562,484.522,435.06522,514.4983,483.21634,417.91962,453.99698,466.3,494.9699,593.86426,597.33765,580.8734,593.2976,541.6867,762.2569,620.42334,711.61163,549.2122,912.41187,702.0877,818.8646,207,720,1280
229.57178,286.30316,224.37807,271.68127,212.39323,268.74567,0.0,0.0,163.35004,268.44794,168.60335,340.7091,139.19911,327.58765,164.76726,438.19568,74.990524,451.4655,267.93417,389.72168,108.60159,557.6613,183.64896,527.95807,176.68864,525.2229,293.89313,610.7709,357.13123,556.3943,239.948,805.08875,335.20465,714.25024,207,720,1280
528.2936,342.6637,541.6883,329.3994,520.62726,331.63196,579.6454,325.15027,0.0,0.0,590.9159,387.8243,541.1742,400.31342,494.21826,439.00476,505.17908,483.04208,431.63434,469.89282,468.68103,502.09546,600.37006,598.9136,575.48773,596.2436,548.2744,763.8575,612.9234,710.5563,575.5247,918.47046,712.5072,816.2033,208,720,1280
213.842,273.63318,207.8696,258.10828,191.96136,258.85144,0.0,0.0,144.873,271.21555,179.42676,351.42865,125.868805,333.61255,164.1702,444.28705,59.59198,442.72733,275.83224,456.54797,87.016205,560.1939,191.62167,539.40356,175.95163,524.92084,243.57971,651.61304,346.00507,525.8661,225.42712,858.1736,404.59314,633.55206,208,720,1280
532.6683,346.4527,544.4318,333.97952,0.0,0.0,582.9174,330.58508,0.0,0.0,596.1186,395.32788,565.2082,403.84424,505.92712,455.59528,524.00183,490.2135,433.45776,485.14984,460.89923,510.10358,604.4286,607.5061,592.1415,602.8347,547.23254,766.54584,616.7079,715.92334,586.5964,918.8807,716.4594,822.56433,209,720,1280
198.271,272.4824,191.89275,258.59384,177.2142,261.9427,0.0,0.0,130.94348,281.84906,171.85165,369.44214,110.58713,348.9922,172.48183,479.93906,47.021286,445.35657,248.74866,524.1256,63.500916,565.3809,183.73889,544.8818,167.30115,531.9519,188.1044,699.59375,315.8993,597.81586,195.37225,879.0308,403.52536,691.379,209,720,1280
538.02246,355.87585,549.239,341.2577,535.5856,345.88702,592.30096,332.27637,0.0,0.0,602.8238,396.31088,573.8738,406.16058,506.70337,464.19632,524.28076,497.26965,475.67722,489.72748,0.0,0.0,608.7994,604.54065,598.52264,602.3668,552.344,773.7427,635.0261,729.00073,591.9437,927.38025,720.0,836.21545,210,720,1280
186.2691,288.48798,188.73758,276.017,169.0928,278.45813,0.0,0.0,126.69006,300.97943,168.81177,389.31696,104.96515,385.83054,181.64052,493.23868,33.75943,473.68732,241.23288,566.3383,36.28926,576.8181,198.49094,562.50916,159.95985,568.58203,216.97354,723.9855,206.13326,735.6361,210.51266,881.91815,180.70486,892.36127,210,720,1280
187.45389,291.40567,190.72513,279.15637,171.25507,281.3398,0.0,0.0,127.065506,303.19006,167.3075,393.3338,114.34813,387.00012,195.3891,508.42572,73.081635,466.04944,253.44498,580.80225,91.80708,556.55566,191.66876,568.9828,158.81046,575.366,214.86604,716.6188,201.25562,736.95,208.7396,874.04333,178.32477,902.505,210,720,1280
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.15436,437.6037,708.29736,439.18048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0958,551.2135,693.9597,551.77124,675.8874,623.5211,679.77716,623.8748,679.03424,689.89636,681.9483,690.9381,210,720,1280
542.01355,363.021,553.66534,349.1719,0.0,0.0,597.0381,342.31903,0.0,0.0,606.1908,408.35083,586.14026,414.59833,504.13922,478.23535,0.0,0.0,435.3886,506.44086,0.0,0.0,610.46326,625.0239,606.24664,621.3281,557.7657,787.5879,643.3287,747.75195,589.33636,927.6568,720.0,849.7605,211,720,1280
195.27104,317.73376,195.24768,303.86288,178.83597,305.50958,0.0,0.0,131.7301,320.52344,157.13849,406.36148,104.89578,387.91098,145.93369,525.807,8.282364,465.87817,213.46164,599.6697,24.030426,581.71204,186.45673,575.3965,161.4625,574.18,212.89899,707.03516,241.55917,683.3714,207.98787,877.7858,254.38708,830.0564,211,720,1280
195.91917,349.38605,0.0,0.0,177.5682,336.41278,0.0,0.0,133.18329,352.495,142.8262,440.33325,113.893616,418.9839,57.71811,551.9353,47.2442,516.66907,83.54402,636.26025,74.16258,647.4638,173.85266,623.3964,171.44357,607.38416,196.58765,739.90955,312.48767,618.98566,183.18156,928.0429,377.24622,711.7745,212,720,1280
547.0054,375.27823,558.12573,361.24042,0.0,0.0,597.00665,356.1863,0.0,0.0,609.8376,425.87286,588.9845,427.41864,530.8163,500.06027,547.84796,504.77582,447.5257,516.4456,0.0,0.0,619.274,631.5426,616.7142,626.7095,552.6862,780.38416,649.7818,745.04553,583.4422,924.81506,720.0,855.0052,212,720,1280
185.95667,351.46265,190.42421,338.58902,172.98553,340.44696,0.0,0.0,126.08357,354.9228,130.15248,423.08508,102.1839,440.7954,120.985794,534.6781,68.65651,540.29767,151.89557,632.72205,112.63432,626.1725,174.12817,611.2654,146.2591,638.716,301.23834,671.43024,218.43639,747.2934,299.93933,809.0744,172.27731,928.01746,213,720,1280
540.06824,373.6223,550.1365,359.5705,0.0,0.0,588.06165,357.5487,0.0,0.0,602.82117,432.65027,596.4846,434.627,546.2892,521.47925,576.11597,534.73145,469.89523,533.37,504.14667,552.8048,618.6983,636.68134,625.5155,632.24536,546.0728,779.892,645.0794,749.11914,585.769,923.71765,720.0,860.1196,213,720,1280
178.55112,353.8709,187.02634,342.74945,163.46793,339.71854,0.0,0.0,119.21428,353.01227,138.86569,432.90765,97.73593,441.161,139.12567,534.7322,77.88109,549.9904,204.81792,581.2887,163.4043,594.9136,164.52768,631.9312,131.73827,651.423,294.08408,696.1479,234.63013,751.9347,207.64435,829.4646,157.1861,923.16815,214,720,1280
527.4158,374.41028,536.3226,360.4681,0.0,0.0,574.7856,357.9159,0.0,0.0,597.33875,431.10144,603.9339,426.9182,582.29755,520.95276,0.0,0.0,526.76904,559.1662,0.0,0.0,620.97296,635.355,637.8123,627.9188,539.75916,778.0297,636.87775,743.05316,586.2544,921.30725,720.0,850.0012,214,720,1280
516.2949,379.6554,525.13776,367.39905,0.0,0.0,561.8886,366.7093,0.0,0.0,584.4054,435.21112,596.57294,433.3656,573.33704,520.387,0.0,0.0,547.40027,592.29553,0.0,0.0,627.9486,629.68787,648.732,623.0731,530.8294,776.4316,629.4592,736.9499,580.89044,920.0436,720.0,837.6315,215,720,1280
181.1703,353.34445,177.56598,340.27618,163.62094,338.89087,0.0,0.0,112.61209,355.0102,120.65915,442.03168,105.45242,439.8197,123.627594,551.4665,119.31207,542.04144,226.19016,563.0055,228.30109,570.81335,155.17888,632.9147,146.55188,637.1565,226.95224,759.0847,254.23425,746.3618,149.53639,923.57196,183.33745,892.704,215,720,1280
507.01807,398.5713,517.64526,385.80255,0.0,0.0,557.7363,385.4362,0.0,0.0,574.2641,451.3861,600.4818,444.7527,559.0397,533.42053,0.0,0.0,538.3756,611.3876,0.0,0.0,636.1535,631.91223,666.36194,625.3719,517.7248,766.99255,623.49426,739.94995,564.8132,911.4327,720.0,852.61316,216,720,1280
180.33257,355.27945,0.0,0.0,163.88419,340.14154,0.0,0.0,113.22876,354.89557,114.86272,436.56787,116.513626,438.90225,145.59993,532.6308,148.95361,535.9162,245.74887,542.552,236.51294,543.4498,139.58028,645.0344,134.13196,649.0117,246.08621,777.73975,214.04498,770.75165,157.3341,920.2007,76.44203,903.3912,216,720,1280
178.6438,354.51678,0.0,0.0,163.87126,341.8476,0.0,0.0,111.7397,355.30908,103.715004,433.18146,123.45535,431.7702,140.74207,546.55963,196.09473,511.8977,233.8971,533.14,287.21872,485.99622,145.64644,637.4136,146.91943,640.3779,222.01471,794.0851,177.91412,792.14343,184.01466,932.1347,54.685883,917.92737,217,720,1280
499.26636,420.3076,509.06482,406.43994,0.0,0.0,552.52295,400.81128,0.0,0.0,571.5059,467.22247,618.8894,457.28207,549.6702,567.11096,0.0,0.0,505.95935,594.6338,0.0,0.0,639.7683,648.2532,686.83997,641.44476,511.56738,763.05505,662.7424,752.4163,515.8026,913.51086,720.0,891.0795,217,720,1280
491.64587,458.49994,498.91425,446.34985,0.0,0.0,539.5202,435.38663,0.0,0.0,555.35144,499.42038,610.5263,476.7981,505.00568,601.70746,0.0,0.0,445.3995,571.56396,0.0,0.0,642.5493,687.7992,699.1196,676.465,497.3191,776.34106,697.76587,764.9063,424.87457,929.0952,720.0,908.63947,218,720,1280
182.6023,351.98657,175.30925,339.56073,166.436,340.03592,0.0,0.0,115.31299,354.70053,128.6716,433.6529,121.26312,430.37415,161.40152,536.22925,223.86893,486.7929,215.09026,532.82733,298.101,429.55942,156.75722,630.68976,130.37453,634.605,223.32684,797.7253,116.201996,808.88513,208.66342,936.58606,5.3347473,943.5273,218,720,1280
484.35123,465.9897,491.00946,454.01147,0.0,0.0,534.21173,440.12793,0.0,0.0,554.26935,501.4626,605.2823,485.67734,501.47864,604.17737,0.0,0.0,414.63153,586.9149,0.0,0.0,630.39954,696.79767,688.1387,687.4884,486.70547,785.1049,705.77826,781.63257,387.10822,923.7693,0.0,0.0,219,720,1280
190.63794,357.8086,188.27925,346.74548,175.6572,345.52765,0.0,0.0,126.04892,356.17322,153.92685,436.9349,127.74811,424.10388,187.01663,532.9982,230.54002,471.5501,212.95924,521.44617,281.01053,420.91547,162.66565,634.9114,119.19995,635.4574,251.56769,791.1028,99.53818,812.4166,233.88776,919.92303,0.0,956.8618,219,720,1280
472.25494,458.22104,477.82178,446.93866,0.0,0.0,522.3829,433.62122,0.0,0.0,555.4345,495.93353,585.98785,479.87653,502.72418,600.4304,550.578,545.69006,413.55933,628.0204,461.18692,525.5126,618.08997,696.73956,664.5202,685.3835,470.23245,794.7202,684.99854,779.7791,363.37973,942.13983,704.4278,912.3251,220,720,1280
202.08792,359.12494,202.81958,347.88965,186.10352,347.50232,0.0,0.0,137.99649,361.34924,174.42429,438.62738,128.21817,435.63046,214.41252,529.0933,225.3257,496.5948,239.49255,504.45465,294.44757,446.01398,165.91905,631.8246,110.041885,637.1698,250.76184,777.43427,92.14847,807.6485,245.18958,912.5222,0.0,962.99884,220,720,1280
215.27025,366.86935,215.60782,354.399,202.21455,355.07202,0.0,0.0,155.03287,367.1784,177.52472,438.0874,128.91595,446.29266,212.78995,532.99255,203.98178,540.2604,267.6865,515.1117,290.66583,511.93024,169.5538,630.67206,112.209854,640.67004,251.72778,781.638,81.84953,810.7399,276.97006,919.5646,0.0,963.7263,221,720,1280
454.95078,448.1366,460.05533,437.2088,0.0,0.0,497.10437,427.4148,0.0,0.0,550.5711,492.72296,539.9946,481.67645,551.8605,594.2194,512.9796,535.88654,460.27118,633.00757,438.9654,504.42084,596.86597,701.4335,622.0334,689.97797,461.15912,805.42645,673.04205,776.40704,363.14557,968.39764,720.0,912.70544,221,720,1280
236.44315,372.81927,235.48291,359.7547,224.8769,360.89862,0.0,0.0,176.74461,372.59888,210.4965,448.05737,129.16238,451.96313,257.25223,556.4463,172.01218,571.8799,281.55588,536.0388,267.78857,562.88806,188.1775,634.62134,111.83852,642.0072,266.15262,796.19147,76.19417,823.31995,299.33774,922.4652,0.0,960.183,222,720,1280
441.43317,437.03726,447.71606,426.41357,0.0,0.0,480.51355,425.35828,0.0,0.0,542.6222,499.90594,501.1955,490.0684,586.45636,605.5658,464.1859,532.49457,513.70557,642.53174,394.16992,490.5988,590.0214,692.36755,599.8247,684.5986,464.01532,797.0172,676.5263,773.15594,385.8391,966.0281,720.0,914.66565,222,720,1280
